<Trait>	Trait_1_H2_0.25	Trait_2_H2_0.75	Rep
PHTE4	-1.24570018181767	-0.272643873433293	2
PHTM9	1.98108368330885	3.20413689338617	2
PHV07	-2.29446898530678	0.864976940964428	2
PHV37	-1.55348225587174	-0.662470558460729	2
PHV53	-4.21172820523897	-1.47167328063424	2
PHV57	-3.53837521331561	-1.7552687865576	2
PHV63	1.60601921473344	0.801573102411809	2
PHV78	-3.46929008131288	-1.76120684091587	2
PHVA9	-1.05463958495839	-0.990591068661588	2
PHVJ4	1.7358728359602	-0.860921477621003	2
PHW03	-2.83237293364932	-1.91797775910732	2
PHW06	1.41843146397265	0.454634823192823	2
PHW17	-0.652787026946058	0.202745231228056	2
PHW20	-0.848928796385602	-0.695200654304122	2
PHW30	4.03351531375204	-1.07565338559056	2
PHW43	-0.637645416995981	-0.0435558237741369	2
PHW51	-1.18513578310069	-1.63975573915539	2
PHW52	-4.38429226299303	-1.03917507939884	2
PHW53	-3.41467970165458	-0.955826511772168	2
PHW65	-3.02704806845521	-1.12001863783114	2
PHW79	1.52561742553705	-0.26126744008468	2
PHW80	2.22625014772942	1.78261321625806	2
PHW86	0.474579299241884	-2.93170623131928	2
PHWG5	-0.598447094094402	-0.209711860122809	2
PHWRZ	3.07129599492627	0.828603665572107	2
PHZ51	0.426926629493117	-1.68071180191526	2
R101	-2.3849536373158	-1.45011927460525	2
R113	-2.80812840419567	-3.1592502719411	2
R134	-1.1793115144747	0.670524335851064	2
R168	-2.53186517248143	-0.754445641613261	2
R177	-1.95554650441564	-1.63276275224149	2
R181B	0.267448632660603	1.49930098356995	2
R197	-1.9579816368941	0.448559320636412	2
R225	-1.88160308932279	-0.640025017065809	2
R226	2.46289068324484	1.80407848834112	2
R227	-1.40155953895629	-0.734781082187404	2
R229	-3.76057875497049	2.34940987668995	2
R30	3.61092982782152	1.57990193283201	2
R4	1.5317812383578	1.91754300703363	2
R53	2.76401669028086	-2.06835143006831	2
R71	-1.13258022503168	-2.29422169924662	2
R78	3.94685264371515	0.130776347500224	2
RS_710	3.3885505744978	0.706192510252613	2
S_56	1.34919301381268	1.3041396249488	2
S8324	-3.50622358809269	-1.77949578633239	2
S8326	1.31458545735002	0.0493825291475047	2
SD101	-0.595510685208677	0.0121345638828906	2
SD102	-2.37997303903879	-3.29172540147157	2
SD107	-2.50021861727288	-0.857159111743991	2
SD15	1.54353969247649	2.08453803907422	2
SD40	-0.118111221170469	-0.0976393587762261	2
SD42	-1.69595991603103	-2.01307086353931	2
SD44	-4.32845210927768	-3.21290777060768	2
Seagull_Seventeen	-2.49500727015089	-1.49821492724863	2
Sg_1533	3.60558280477488	1.0282660370969	2
Sg_18	-1.94010923641657	1.4085872389353	2
SG_30A	1.4729816356773	1.50281040258447	2
T141	-4.79858117577449	-0.774852510129571	2
T146	1.22201412663844	-0.683383127288093	2
T232	-3.20521249131799	-0.879846278037394	2
T234	-1.5306003175367	1.17504439638179	2
T242	0.706515290285351	1.50595057728021	2
T8	0.992522641075278	-0.677471884690446	2
T9	1.24784144871772	2.07179257479759	2
Tr	-0.116827726754056	3.31869307887997	2
Tr9-1-1-6	2.32173701822639	2.79209724823769	2
Tx303	-2.05453558556008	0.660615215160832	2
TZU-CHIAO-HSI-WU_105	-4.64414493207756	-2.42146333783883	2
U_123	-0.324649006298809	2.7137012206027	2
U267Y	-1.23517184547042	1.60992724874955	2
Va102	-0.582759978404658	-0.815786121025936	2
Va14	-2.00150091226327	-2.64795498014202	2
Va17	-1.53029959699571	-2.55107283685209	2
Va22	-1.69225200692028	-0.0153442258764814	2
Va26	-1.01233129366702	1.03632630143989	2
Va35	1.48757744989967	-0.0988857605147594	2
Va38	0.264900711977135	-0.613376160875933	2
Va52	0.479286605949954	-0.863963055948481	2
Va59	0.0510104401520799	-0.633525870893775	2
Va85	-0.844723805211872	1.47203502997187	2
Va99	4.62578491270987	-1.3989770379432	2
VaW6	1.1383570845028	0.69743515599725	2
W10001_0003	-3.84881977381548	-0.988423524536709	2
W10001_0007	-0.263959167882963	-2.0618930417977	2
W10001_0009	-4.32216038386002	-2.30000970794219	2
W10001_0010	1.34698924974862	-1.82122396154697	2
W10001_0012	-1.17621620972669	-2.34464275042699	2
W10001_0016	-2.4363179388328	-2.25386639618071	2
W10001_0018	2.67232877420513	-2.622440606667	2
W10001_0030	3.25140350715625	-0.939557741240284	2
W10001_0031	-4.33749845747635	-1.01201536219548	2
W10001_0040	-4.1038992707955	-2.59325807641359	2
W10002_0001	0.0500028065478697	-1.78155358956052	2
W10002_0004	3.58159445355764	-0.170433673167947	2
W117HT	-0.612848894147365	-0.248176516212408	2
W153R	-0.308877210123922	-1.54439261304968	2
W182B	0.403868993253394	-1.59061311775133	2
W182BN	-2.35938346272235	-1.25937936871691	2
W182E	-6.1610722662753	-3.09057777616153	2
W22	-3.71372978143214	-0.352703602485149	2
W23	-0.273229297737033	-3.05658845933941	2
W24	-0.914642455310144	-2.10915005331549	2
W32	-3.40929814143243	-2.43031653411886	2
W37A	-6.26207420567113	-0.45820182085201	2
W552	-1.191746780003	-1.35070401436703	2
W59E	-1.90502556011309	0.748049661461924	2
W601S	-0.0987813685108807	-3.39611831740727	2
W602S	0.753684515988506	-0.726781906916955	2
W603S	1.54550490100884	-0.908880714496313	2
W604S	-0.127517419568872	-2.76103038576751	2
W605S	1.23349698102963	-2.69025888051401	2
W64A	-2.89576563910062	-1.93574275308516	2
W703	1.05295289907826	2.74887065151828	2
W7151	1.91818502419164	-0.452719987382006	2
W802G	1.02113005490752	3.67571850573757	2
W803G	1.61023513855546	2.67026489202549	2
W809G	-4.70953891229168	-2.11124848669583	2
W810G	1.27608387404381	2.10906715147667	2
W811G	-0.0137817098324653	0.851371747307963	2
W812G	-2.95228501766231	-0.480276307451691	2
W813G	-2.10172998050522	-0.96267914361936	2
W814G	1.04282485373209	0.595845281612254	2
W815G	-1.97042275440273	0.674776382280115	2
W816G	-1.29310537394299	0.877451763063636	2
W817G	0.48659600411686	-1.8129764963166	2
W818G	3.53131559906341	1.2699278382229	2
W819G	0.804339494529897	0.222106009762209	2
W820G	-5.1814945991279	-1.9260849882734	2
W821G	4.3057132023273	-0.268268824025752	2
W8304	-0.506136601410103	-0.900306007767765	2
W85	2.13885149019856	2.01452129882672	2
W8555	-0.680439586922107	-1.03594329008818	2
W9	-0.469014481044297	-2.51953421259799	2
WD	4.41414077242444	-0.65659775880307	2
WD456	-1.73178387727547	-0.760354014831664	2
Wf9	-1.31013637353621	-1.40355597811845	2
WIL500	-2.07236346398436	2.48174248854275	2
WIL900	1.31124984374164	1.66806710251199	2
WIL901	-1.69159119128692	-3.03275057807396	2
WIL903	0.37940323244435	-1.79809530505166	2
WR3	-2.88532879968813	-0.788271602343575	2
WU-TAN-TZAO	1.77825590892917	-1.40227639427009	2
WXB6	2.00842867279651	1.03827481082718	2
YANG	2.41078211708968	2.41977388037448	2
YE_4	-3.62922740501435	2.25321803817224	2
YE-CHI-HUNG	1.2900605995699	-0.995349331890251	2
YELLOW_3-4	1.9075172530998	1.22258121084845	2
YING-55	-2.18808161435717	-0.98243973343084	2
Yong_28	-1.00523636528553	-0.700197953011031	2
Yu796_NS	-0.822563984190857	-1.40676120443707	2
ZS01250	-1.18122862554433	-0.386218938667287	2
ZS1791	-1.65178977545756	-0.992870635908152	2
ZS635	-0.949645071208671	2.85737005431861	2
764	-4.11332965880212	-1.67081970299454	3
779	2.6661226035097	1.70469208130573	3
787	-1.94925947356378	-0.183440956432244	3
790	2.93832979253717	-2.48427876506415	3
793	-1.75363134098746	-0.633112722195219	3
904	-1.58077824306386	-3.39707272397064	3
911	0.81896871762655	-0.385737650134352	3
912	-2.22347291650758	-0.767266597920411	3
1538	-1.14442960116323	-1.42272245565482	3
2369	-2.47170107673552	-0.266609842845034	3
4226	0.230721930492748	-2.36275645139577	3
4722	2.58589735680517	3.69460479537417	3
11430	-1.21018505635463	-0.6262978594785	3
52220	2.47125389000287	0.46559996064798	3
04033V	5.92910554611771	2.14528307808804	3
07108Vbt	7.49359326968431	2.20287801269461	3
33-16	-3.44570547243104	-0.0986840301540418	3
38-11	-6.32171040320875	-0.614009328786427	3
4554_INBRED	-2.44313673428687	3.30314207607992	3
4578_INBRED	2.38571556144125	0.59883620893888	3
4F-234_BX_4	3.83451317417857	2.23187816053336	3
4F-306_108	4.10580139428915	0.771297020364577	3
4F-35_BK	3.0738020191383	0.936575823179568	3
4F-403_JV_15	-2.54072253582986	1.86235444616113	3
4N506	-0.770029782582085	2.13912965848084	3
80-2	-1.48890774920353	-0.389564927823301	3
A	0.206856025720012	-0.401890833846977	3
A12	-0.354667825913153	-1.46999454657869	3
A15	1.0940842090859	-1.03990675425376	3
A155	-3.68944909578143	-2.9530139877004	3
A171	-0.180900017628177	-1.27487395573815	3
A188	-1.72867202862944	-1.49931792101376	3
A208	-0.512204756590638	-0.0451127684401179	3
A239	-0.558004733799897	0.37845353599852	3
A258	-2.67931693903145	-1.09439357935677	3
A305	3.2686186223529	0.725987144416237	3
A321	1.28228051619524	0.587814123002971	3
A322	-1.86186333866145	-2.90999184686016	3
A334	1.47847981386695	-0.0599132988486655	3
A340	-0.428318163443774	-0.357730123130344	3
A344	-3.36724831576212	-2.99996322052238	3
A374	2.0623814772284	1.53250323168221	3
A385	4.69987244042266	-2.06487747875535	3
A3G-3-3-1-313	0.201139500998167	1.92157426647007	3
A401	-1.13726502173711	-1.98725514319411	3
A415-1-3_INBRED	1.2897046007715	-0.56087104016165	3
A427	-2.39503876848614	-3.0993333131633	3
A441-5	1.18986086061937	-0.274303074468545	3
A508	1.2482294123478	0.306137222298391	3
A548	-0.681323535890291	-2.78933393742095	3
A554	-4.83610846818889	-1.86680250081382	3
A556	-2.50450686639198	-1.95415613299048	3
A572	-1.86323980378694	-0.451527685767716	3
A619	-2.19849992862764	-2.09860710815725	3
A627	-4.58737731257094	-2.38850960761987	3
A632	-2.12741820483185	0.936673518047058	3
A634	0.711674944578173	-0.301415311754725	3
A635	-2.48213301918204	-0.128050816243026	3
A641	-1.27586849730895	0.12359213582037	3
A648	5.02903022870799	1.66198547290551	3
A649	-0.938849652388887	0.810702314654218	3
A651	-0.442847422454364	3.4182191431793	3
A654	1.52970449078086	0.186921218034369	3
A659	2.014982975404	2.33882049438331	3
A661	2.98736615636275	-0.370648558675524	3
A662	-2.99646138277427	-1.67181789284019	3
A663	1.11517983633952	-0.393050110641507	3
A672	2.35237353746246	0.136772323143757	3
A673	-0.797042012299169	-0.703037320793896	3
A674	0.187322055560155	1.7977015855617	3
A679	-5.46315546356676	-1.83473515645308	3
A680	-2.15600696172035	-0.446324868298165	3
A682	-3.82061456511485	-1.97908199946403	3
A71	-0.589301137886119	-1.06634071745057	3
A73	1.9634984796111	2.94874825234267	3
A797NW	-3.43246647517563	-1.84819842578414	3
A96	-1.06622663122445	0.447489916873413	3
AH83	-2.14907676575423	-0.299506665501866	3
AM0776	-3.71659810961661	-2.07958626897596	3
AR228	0.0737684186089034	1.49616414815983	3
AS5707	-0.251439576410391	-2.15000449769634	3
AS6103	-2.21048857897852	-0.124128566278721	3
AusTRCF_306238	1.38270059830839	0.781466930371248	3
B-18_INBR.FR.SUPERGOLD	-0.846011290306334	2.84442615304245	3
B-28	-2.19002633520627	1.48940125160565	3
B10	4.53475923935595	0.395787262904364	3
B101	0.0467716954914572	-0.222784738008929	3
B104	-0.300910458447274	-1.18567523201225	3
B105	2.65456832597077	-0.417236139304361	3
B106	0.940367394428721	-2.37272714005012	3
B107	-3.38487123381791	0.0682581127770338	3
B108	-0.161240811653927	-1.35679385649013	3
B109	-1.64620487800564	-0.692727893853063	3
B110	-4.6678216708646	-0.836193810035842	3
B111	2.57144274569234	0.470010070497362	3
B112	-1.25635700072098	-1.70171340887137	3
B113	-0.0891682865031057	-0.384807784752324	3
B114	2.6467488532591	-0.836887457192217	3
B115	2.02334704294065	-1.56470760589548	3
B118	-1.12724221910048	-0.713594689725513	3
B119	-4.26446542134728	-2.5388600628631	3
B120	-0.894011440713908	-0.961498844717287	3
B121	0.36072887846353	-2.84911396805195	3
B14	4.79601586394476	0.172622806066125	3
B14A	0.306338435310521	-1.15603116963749	3
B164	1.57543863153803	-0.178429951456158	3
B2	2.6708151101628	1.80050671338796	3
B37	-2.46668080039151	-0.872572808329421	3
B42	-2.57563726256377	-1.32854995244019	3
B46	-3.03858053185864	-0.0485817004118309	3
B52	-1.94956384355737	-0.3064059517078	3
B54	-1.06759892905902	-1.40367856735462	3
B57	-2.24966153625655	-0.302347353376177	3
B64	2.11053966725854	-0.825734106869067	3
B65	-4.0964676299234	-1.40355838437206	3
B66	-1.30664567247219	0.863271020087557	3
B68	2.37071321436378	-0.119446099245679	3
B7	4.04814624640758	0.888143946323075	3
B70	1.56373349911641	-3.34512116028678	3
B73	1.56478396267313	-1.68378705586743	3
B73Htrhm	0.25503180317686	-1.03716527924913	3
B75	-4.0131516310063	1.89859969101044	3
B76	-4.03386811773868	0.354226084812307	3
B77	-2.97271005288342	0.988636864470273	3
B79	1.5178628879682	3.23701682936524	3
B8	1.39962738228201	0.164187937607952	3
B84	-1.31824376788485	-1.75066362176992	3
B85	-0.829219144182152	0.529186209793835	3
B87	5.75028428629333	0.42149994114842	3
B88	-1.14003733814199	0.453684933727151	3
B90	1.97772487863378	-1.68254103577046	3
B91	-2.37651763207395	-0.605352210764096	3
B97	-3.08660667627736	0.221949658491363	3
B98	-3.50719448960106	-1.56183041975009	3
B99	1.35103333324474	-0.243338285654374	3
Bei_10_=_North_10	-1.93330249573731	0.00479304927319657	3
BSSSC0_001	2.29050567015124	-1.65603339263774	3
BSSSC0_002	-1.46340376917192	2.26645137821011	3
BSSSC0_003	-1.22889661166721	-0.144458866822937	3
BSSSC0_005	1.30025334087368	-2.03409617051003	3
BSSSC0_006	-5.68616646295488	1.44898901845325	3
BSSSC0_007	-0.633613495630514	-1.01387652248525	3
BSSSC0_008	0.290279239566705	2.4096441362083	3
BSSSC0_009	0.0552842131455541	-0.861851131758151	3
BSSSC0_012	-4.46975185010478	-2.04716198778852	3
BSSSC0_013	1.71118956647115	-1.04896833270913	3
BSSSC0_014	-0.138645706728186	1.57337198233867	3
BSSSC0_015	-0.278157514962202	0.4155295481601	3
BSSSC0_016	-1.3140302842347	1.05036784189997	3
BSSSC0_018	0.037218427328997	1.1653009804232	3
BSSSC0_019	2.27186848112624	-0.269260539652016	3
BSSSC0_020	-0.650973826976501	-0.827784254502159	3
BSSSC0_021	6.50505373896922	0.665811725197143	3
BSSSC0_022	0.884130681919483	-1.00720796321643	3
BSSSC0_023	1.17343112999224	2.73903036367915	3
BSSSC0_024	1.9992327583632	-0.989486855904514	3
BSSSC0_025	-3.67140449079624	-0.268188176479298	3
BSSSC0_026	0.763916751603261	0.460453326827418	3
BSSSC0_028	0.458751255861124	0.294244473574315	3
BSSSC0_029	-4.08595125336943	-0.717597798800818	3
BSSSC0_030	-0.727100516231499	-1.81598487017643	3
BSSSC0_031	0.378604101907431	-0.402495550910034	3
BSSSC0_033	5.31166317909259	3.4037798070569	3
BSSSC0_034	-2.08064140070065	2.20911999220444	3
BSSSC0_035	2.50739713734009	0.44034586983945	3
BSSSC0_036	5.16913314098902	2.59476674456846	3
BSSSC0_037	0.366926354615026	-0.344291287044247	3
BSSSC0_038	-2.90282448014067	0.410638005640964	3
BSSSC0_039	0.249480873097487	-1.05092743159505	3
BSSSC0_040	-0.0621578742925049	-0.728728805619539	3
BSSSC0_041	2.42159886132988	0.0183719884189126	3
BSSSC0_042	3.63223188901467	0.897775135391698	3
BSSSC0_043	-6.11682102531046	0.0618660720575933	3
BSSSC0_044	0.431222355281622	-3.44683124661568	3
BSSSC0_045	-0.104354247897268	0.83793697083513	3
BSSSC0_046	0.724004562400403	2.75826320730282	3
BSSSC0_048	0.995519158770305	0.103763517555701	3
BSSSC0_049	-5.48963504997008	-1.87287737041567	3
BSSSC0_050	-0.497481003741805	2.15848152681552	3
BSSSC0_051	-4.73331452230768	-1.81832645502194	3
BSSSC0_052	-3.89920493021601	-1.52989374113564	3
BSSSC0_053	-4.23095771444414	-1.66569289305436	3
BSSSC0_054	-6.21004734757324	-1.61112424080342	3
BSSSC0_055	3.89671677999924	0.571870393900695	3
BSSSC0_056	-0.0965698869094675	-0.527820492233251	3
BSSSC0_057	-2.99282711930611	-0.540668280868785	3
BSSSC0_058	1.29088695718715	4.35960225195036	3
BSSSC0_060	-0.761057147517567	-1.39259931398351	3
BSSSC0_061	0.458732304471635	1.29683571928227	3
BSSSC0_062	-2.00965561231643	0.137701213376804	3
C102	0.420068706713927	-1.23004378689173	3
C103	-1.60019417140796	-0.808783061986129	3
C123	-3.65291083514004	-2.20263892251654	3
C15	0.830844232550121	0.525201093441754	3
C42	1.99779732781782	1.07007226327387	3
C49A	2.52030185439877	2.0187046426028	3
C68	4.83143875415021	0.628876612337917	3
CA-4	0.871813717019997	0.6777426523023	3
CG10	-0.0190969880851744	-1.2634161632267	3
CG106	0.326113220992462	-0.83812926290937	3
CG108	-2.95842348798535	-0.22346612631627	3
CG65	-0.881954666157771	-0.126295690680266	3
CH157	4.80118681398776	1.20131211722641	3
CH701-30	-5.12366262957429	-1.45606911327174	3
CH711-10	-1.98675578721444	-0.691083400436579	3
CH753-4	0.438454029843894	-1.36716253694008	3
CH9	0.814870480715939	-0.336036793160302	3
Chi-tan_120	-5.07757295377216	-2.53035531017268	3
CI_187-2	2.25534470588637	2.55328822309907	3
CI_21E	0.485097144545757	0.559073915222908	3
CI_28A	1.24641778298848	2.31101909535439	3
CI_31A	-0.832727645496785	-0.971360157621174	3
CI_3A	0.620476207603164	-1.51904708317246	3
CI_40H	1.06951771796201	-1.65694399102513	3
CI_540	-2.89693063122557	-0.346088905200376	3
CI_64	0.763465537534615	1.82560813616718	3
CI_82B	0.237462933681295	0.644050458052545	3
CI_90C	0.176551683876607	-0.595642501478391	3
CI_91B	-3.64460069205471	-2.80364300975229	3
CL17	4.01914011125144	0.0821111393701952	3
CL18	-2.71099020897104	1.69741170173364	3
CL22	-1.03720926274512	-0.103141703704642	3
CL27	2.05075982551131	0.170680354542613	3
CM105	-1.99953966401687	-0.0600726915175676	3
CM37	-0.66518888800068	0.459231239054484	3
CM48	-2.14201348304837	2.32611393913273	3
CM7	-1.98078922108154	-1.25055966874806	3
CM99	-1.65382820889855	0.219330446948034	3
CML_108	-0.187018316182039	0.614850510107743	3
CML_144	2.83104850022336	1.08819736112272	3
CML_154Q	1.15146322569288	1.8234560875914	3
CML_161	5.38131660711182	2.30719293630945	3
CML_176	2.69766697604023	1.4750356779154	3
CML_197	1.43533643798732	0.140306503425083	3
CML_202	1.31530575367332	-1.39763895637502	3
CML_216	-0.0285384799668591	-1.45124449081966	3
CML_218	1.35894694527938	1.28772102712548	3
CML_220	3.73091209819903	0.253249635239112	3
CML_228	-3.38002085129432	1.30469015572574	3
CML_247	0.531497068802348	-0.544798055939212	3
CML_251	-2.6137594971504	1.40425193799185	3
CML_254	-3.16074501552418	1.09132099653387	3
CML_264	-0.159801642751161	3.44015825079841	3
CML_277	4.22558333841127	2.6348398655312	3
CML_287	1.44545802200622	3.13144901532496	3
CML_312	1.03811041711322	1.76097508805919	3
CML_322	3.8045702004497	-0.11262598043682	3
CML_323	0.803243531579256	2.01126352505637	3
CML_376	4.51595666765086	-0.582176831546837	3
CML_387	-2.83423164602252	0.464734981623035	3
CML_395	1.78003321675263	-1.26595178206715	3
CML_421	2.19118946436515	1.67751918222146	3
CML_444	3.94092657725099	2.04333083634928	3
CML_448	1.45114337695713	1.84897623733984	3
CML_451	0.348760987721861	0.878348416540536	3
CML_465	1.27449264688949	1.83515520415245	3
CML_488	3.33716511842129	2.10762807662764	3
CML_491	-3.22649868624814	0.516515944793237	3
CML_496	2.22326143095186	2.3027135728186	3
CML_504	0.803412144263631	1.83506113825993	3
CML_505	2.97100754506083	2.34358769143934	3
CML_509	2.95202562959676	2.11471430568906	3
CML_511	1.32403140498598	1.06234023923384	3
CML_52	1.57845177010597	1.52310855824112	3
CML_91	3.61025879963347	1.47119410997479	3
CMV3	-3.39283321430898	0.182895551044112	3
CO106	-0.0581376679445713	1.72193642089435	3
CO117	-2.18411139539402	-1.83208021057047	3
CO125	0.451200691368958	-0.483096874592528	3
CO158	-2.35864597966229	-1.63780851848898	3
CO192	-7.04077796618226	-2.26886744134532	3
CO216	-0.0672502601341416	1.12500051925326	3
CO236	-0.786052073138164	-1.07915703039354	3
CO237	1.72801892060919	0.874038322678153	3
CO245	0.768448855164362	-3.01270146938449	3
CO255	2.4482632469681	4.2722815778265	3
CO256	0.330181803290887	1.9320192705119	3
CO257	1.52259818039805	0.692141705256491	3
CO258	4.3653910956528	-0.243575373634747	3
CQ702RC	-0.801634581281418	-1.9289730806812	3
CQ806	0.567678816349115	-1.97540700519827	3
CR_22_INBRED	-2.50865156852671	-1.75225386372059	3
CR14	0.833099561950364	-0.249455821348783	3
CR1HT	0.488826458848049	-1.0444615458637	3
CS405	-0.429741259398812	-0.828904137425544	3
CS608	-1.99719120215738	0.908000504103823	3
CSJ3	-1.30438314044433	-0.225956179131808	3
DE1	-1.43376282155258	-0.331721696870327	3
DE2	-0.176943368648372	-0.011244174028828	3
DE3	3.60120436881561	1.5282948077323	3
DE4	-4.27066816842238	-0.897101998210523	3
DE811	-1.29881988675085	2.05345000703478	3
DJ7	-1.65325219330936	0.513580080897974	3
DK29MIBZ2	-1.28024667305649	-3.81076438055843	3
DK2FACC	0.110832454907401	-1.81666500747899	3
DK2FADB	-2.19978574031694	-0.644167884189682	3
DK2MA22	2.59686707231813	1.17396093201681	3
DK2MCDB	-1.35948992046618	1.43155927073735	3
DK3IBZ2	4.57538343041146	2.6651676083991	3
DK3IIH6	0.130211717311092	-0.441841494160866	3
DK3IJI1	-1.67592150687562	-3.94676249454024	3
DK4676A	0.398947047752577	0.341168764337224	3
DK6F545	3.16138599211697	0.378245515884469	3
DK6F629	1.37554003432157	-1.47481119746346	3
DK6M502	4.81754542275239	2.36716617855921	3
DK6M502A	-1.50828619454248	1.76807932925683	3
DK78002A	0.876838318538575	0.237741687016903	3
DK78004	3.91872751566282	-0.286439950778915	3
DK78010	-0.560395094736417	-0.864003272628196	3
DK78371A	5.27516227873127	1.57993660576606	3
DK78551S	-2.66276299125244	-3.89450540028953	3
DK83IBI3	3.41815434571347	-1.74471397090617	3
DK84BRQ4	-2.46044928220057	-1.3784390595318	3
DK84QAB1	-3.22656666745197	-0.481633984760396	3
DK87916W	1.28828892777217	3.36883442125551	3
DK8F196	-0.374051516755619	-0.902798985423346	3
DK8M116	-1.46802510357976	1.33284596516488	3
DK8M129	-4.2793519551003	-2.8595304934503	3
DK91IFC2	0.201419043000969	-1.78861212292062	3
DKAQA3	1.03488698026165	0.842569906786088	3
DKF118	-0.498093242519534	-0.313967225220881	3
DKF274	-1.58768822596256	-0.548900313501249	3
DKFBHJ	-0.231187194135507	-0.0678475267319837	3
DKFBLA	-2.5744167620243	0.103654192424533	3
DKFBLL	1.50251847708038	0.0275900763394377	3
DKHB8229	0.808910755493777	-0.436548712537195	3
DKHBA1	-1.64904781373212	-2.53669619799344	3
DKIB014	-1.75262828987504	-1.48868195603649	3
DKIB02	-3.0677368198544	-2.16983436315567	3
DKIBB14	-1.01000876826684	-1.8178913939161	3
DKIBB15	-2.49711580966475	-2.98370366781642	3
DKIBC2	-0.244657433150144	-1.45903835834602	3
DKLIBC_4	3.27580866330674	1.20766930263563	3
DKMBNA	-0.952472741784718	-2.15588975775853	3
DKMBPM	-1.97073320438194	-0.77863975478358	3
DKMBST	-0.114086368529493	0.619089466866303	3
DKMBUB	-0.678396724284181	-2.06502426066449	3
DKMBWZ	-1.83921304825956	-2.74806825782949	3
DKMBZA	4.00997903822118	0.234238480272285	3
DKMDF-13D	1.60715277605092	1.84163119927486	3
DKMM402A	-6.11388605193972	-2.68065829841307	3
DKMM501D	-2.94669394888199	-1.7450962852665	3
DKNL001	2.96301898503821	-0.908041013115144	3
DKPB80	0.494736268794269	-0.379241606406328	3
DKWDAD1	-2.30304376553585	-0.58605032763403	3
E2558W	1.68911428749122	-0.156448714416456	3
E8501	2.39332901799573	-1.94132853128368	3
EAST_028	-2.05714360988675	-1.76976541751163	3
Eng-Li_Chih	-1.37084185364746	0.880897669215374	3
EP1	0.916271136643663	-0.0664113166803688	3
F115	-2.31581501781586	-1.78433681367425	3
F2	5.4522849367708	1.8259204728069	3
F2834T	0.010121396990235	1.47745194101827	3
F42	-4.1093636919112	-2.06064721762859	3
F431	3.90419300528635	1.78273873957215	3
F44	0.157141568071542	0.587694140789026	3
F7	1.06337005899071	2.08000007034799	3
FC46	-0.198824657816346	0.897515253280743	3
Fe	0.250742036913707	-2.63219085480318	3
FR19	-3.27477346613347	-0.264763905944653	3
G22_T122	-0.981496165649107	0.486604612598114	3
G3_T5a	4.17304348506356	1.48806992452128	3
GE129	-0.860236359235726	0.701191118106595	3
GE54	3.76402311560737	-0.892357985636568	3
H105W	1.78214600319807	0.561313253405272	3
H110	-2.57702765845109	-0.461752902669159	3
H113	-0.79851992474193	-0.404770298331838	3
H114	1.14726764840345	2.86536619715472	3
H121	0.422121591022447	0.801431563249914	3
H122w	5.09726258036667	2.08109732082119	3
H124w	-0.393158307881461	-0.673685543379035	3
H14	3.92220138265842	0.907128629013342	3
H49	-2.32122938858438	-0.090254705130649	3
H5	-1.09168998534114	0.723641432855348	3
H52	-0.0239400169269941	1.02025794217693	3
H71	0.614213530955105	-0.0948850384603644	3
H84	-0.124727579112711	0.210041507761993	3
H91	-1.66710418347659	-0.723332568493761	3
H95	-2.75958324975315	-0.245081055807168	3
H96	-0.0281080876476023	-1.78206900613976	3
H99	0.453874138229797	0.128649423456379	3
Hi26	0.817268853321986	1.5653842572275	3
Hi28	-3.37462363531885	1.03831730650731	3
HP301	3.96199296446289	-0.952509000583915	3
HP72-11	0.962196484457685	2.29682825705789	3
Huanyao	2.6671184504404	1.42579989349071	3
Huobai	3.10109155195527	0.756474064529475	3
I11.12E	-3.28910108167452	-2.64797361508467	3
I159	3.85337239936739	-0.254741859113104	3
I205	-0.603811588982239	-1.72913164449185	3
I224	2.1235615625099	0.550744632397243	3
I29	-2.42253689166104	1.94944886545181	3
IA2132	-2.51171429148727	-0.059417903070053	3
Ia453	-1.48276044157105	-0.642946098179896	3
Ia5125B	3.0303160388567	1.28077051268266	3
ICI_193	-1.17328345442643	-3.01267072710758	3
ICI_441	-2.52003632641698	-0.497097042406151	3
ICI_581	3.08027563807621	1.36766637601387	3
ICI_740	-2.6080761035956	-0.0881326271227181	3
ICI_893	-2.41024409684446	2.01814334324168	3
ICI_986	-1.00714312439736	-3.92998096632587	3
IDS28	0.647422342682903	0.89096367546575	3
IDS69	-1.77516770211533	1.9545054097819	3
IDS91	-1.31334232132877	3.16060475752641	3
Il_101T	0.307177842609361	0.385798400188153	3
Il14H	5.33777505550985	1.24841733722408	3
Il778d	-0.0232106054092048	0.104984336324873	3
Ill.Hy	-4.40542231482832	-1.67879408509799	3
INB_101LFY/LFY_(A632_X_M16_S5)	2.97556224758783	1.85541461233904	3
INBRED_100	-0.936048922349195	0.864946047411316	3
INBRED_109	1.83770209484631	-2.79370602223125	3
INBRED_141	-0.671084579976364	-1.52217367959941	3
INBRED_2-687	2.04961740690465	1.64592965849541	3
INBRED_305	2.04579933740068	1.48668235627925	3
INBRED_309	0.415791065274582	1.10037840042425	3
INBRED_321	-2.5800822140866	1.6849060608851	3
J47	0.983609725794386	-1.06763661238187	3
J8606	-0.0894976857475478	-3.47993676443532	3
K148	1.27813109418872	-0.0263039868769973	3
K150	-0.301508457129183	1.15623467927737	3
K155	-0.431984000425289	1.50930566097438	3
